lab,trial_type,subid_unique,method,session_error,looking_time_mean,looking_time_var
lscppsl,TRAIN,lscppsl:35lscppsl,eyetracking,0,8.910788126953914,14.599560264332053
lscppsl,TRAIN,lscppsl:36lscppsl,eyetracking,0,8.02567987868262,13.706209510822399
lscppsl,TRAIN,lscppsl:37lscppsl,eyetracking,0,9.625755810937516,16.60329572708534
lscppsl,TRAIN,lscppsl:38lscppsl,eyetracking,0,9.771098364490383,13.040719388363819
lscppsl,TRAIN,lscppsl:39lscppsl,eyetracking,1,9.324829098460881,18.338675773967463
lscppsl,TRAIN,lscppsl:3lscppsl,eyetracking,0,8.627929233906078,17.949005644791402
lscppsl,TRAIN,lscppsl:40lscppsl,eyetracking,0,8.65084957622891,16.5441851401338
lscppsl,TRAIN,lscppsl:41lscppsl,eyetracking,0,7.99074618674729,14.996901653923022
lscppsl,TRAIN,lscppsl:4lscppsl,eyetracking,0,7.895063498091573,15.194418204357305
lscppsl,TRAIN,lscppsl:5lscppsl,eyetracking,0,9.358372370795264,18.215464097405437
lscppsl,TRAIN,lscppsl:6lscppsl,eyetracking,0,9.472089062401459,15.904927182666189
lscppsl,TRAIN,lscppsl:7lscppsl,eyetracking,0,9.223651386035854,18.090509315483175
lscppsl,TRAIN,lscppsl:8lscppsl,eyetracking,0,9.409191230721348,17.94488359664373
lscppsl,TRAIN,lscppsl:9lscppsl,eyetracking,0,7.898967939229183,16.491083051595783
madlabucsd,ADS,madlabucsd:mb01,singlescreen,1,1.7707060600302227,1.4689797277384986
madlabucsd,ADS,madlabucsd:mb02,singlescreen,1,1.8107447691391356,2.6629631718571596
madlabucsd,ADS,madlabucsd:mb03,singlescreen,1,1.8105403328714298,2.0587282721963205
madlabucsd,ADS,madlabucsd:mb04,singlescreen,1,1.9664128113818307,3.0522881249372595
madlabucsd,ADS,madlabucsd:mb05,singlescreen,0,2.215664620963344,3.521044528959881
madlabucsd,ADS,madlabucsd:mb06,singlescreen,0,2.2244884072576236,3.1982688813392812
madlabucsd,ADS,madlabucsd:mb07,singlescreen,1,2.3683728335320486,2.8694269547559013
madlabucsd,ADS,madlabucsd:mb08,singlescreen,1,,
madlabucsd,ADS,madlabucsd:mb09,singlescreen,1,1.7478946555811161,3.356978503227117
madlabucsd,ADS,madlabucsd:mb10,singlescreen,0,1.824952436583819,2.8024036463256508
madlabucsd,ADS,madlabucsd:mb11,singlescreen,0,2.0135687975291283,3.3248458690115057
madlabucsd,ADS,madlabucsd:mb12,singlescreen,1,2.133426522726372,3.110732949972873
madlabucsd,ADS,madlabucsd:mb13,singlescreen,0,1.8217227204134343,3.4820913752406533
madlabucsd,ADS,madlabucsd:mb15,singlescreen,0,1.6684141175343976,3.2107099316730117
madlabucsd,ADS,madlabucsd:mb16,singlescreen,0,2.408183080453212,3.1415922774467964
madlabucsd,IDS,madlabucsd:mb01,singlescreen,1,1.7604407859706277,2.9726142420884307
madlabucsd,IDS,madlabucsd:mb02,singlescreen,1,1.224143011115319,1.5949647511285525
madlabucsd,IDS,madlabucsd:mb03,singlescreen,1,2.1828157108570556,3.1842553202264807
madlabucsd,IDS,madlabucsd:mb04,singlescreen,1,1.4987856423305055,1.8733128484493335
madlabucsd,IDS,madlabucsd:mb05,singlescreen,0,2.0510742168470926,2.3426733898525574
madlabucsd,IDS,madlabucsd:mb06,singlescreen,0,2.44873960278012,3.4566275271126323
madlabucsd,IDS,madlabucsd:mb07,singlescreen,1,1.9718215308398142,2.6414054634470574
madlabucsd,IDS,madlabucsd:mb08,singlescreen,1,,
madlabucsd,IDS,madlabucsd:mb09,singlescreen,1,1.6343743977241318,1.84040421466143
madlabucsd,IDS,madlabucsd:mb10,singlescreen,0,2.2423041621091158,3.576634181703175
madlabucsd,IDS,madlabucsd:mb11,singlescreen,0,2.0640105946492926,3.4946111757185556
madlabucsd,IDS,madlabucsd:mb12,singlescreen,1,2.0261726128004955,3.3461074153441954
madlabucsd,IDS,madlabucsd:mb13,singlescreen,0,2.157703819173936,3.8433846246733583
madlabucsd,IDS,madlabucsd:mb15,singlescreen,0,1.27954399117301,1.630377148447756
madlabucsd,IDS,madlabucsd:mb16,singlescreen,0,2.606202028458132,2.273858551470309
madlabucsd,TRAIN,madlabucsd:mb01,singlescreen,1,2.4765384001174837,4.12793728843833
madlabucsd,TRAIN,madlabucsd:mb02,singlescreen,1,2.7738379416402132,-1.8527841710658246
madlabucsd,TRAIN,madlabucsd:mb03,singlescreen,1,2.7013612129514133,-0.6535419259675868
madlabucsd,TRAIN,madlabucsd:mb04,singlescreen,1,2.493618590390022,-1.0658063369429298
madlabucsd,TRAIN,madlabucsd:mb05,singlescreen,0,2.790551422613954,-1.4064970684374096
madlabucsd,TRAIN,madlabucsd:mb06,singlescreen,0,2.155823711598642,3.598715385337392
madlabucsd,TRAIN,madlabucsd:mb07,singlescreen,1,2.827905162910489,-2.736449675623911
madlabucsd,TRAIN,madlabucsd:mb08,singlescreen,1,,
madlabucsd,TRAIN,madlabucsd:mb09,singlescreen,1,2.4154672500507184,1.829448561330466
madlabucsd,TRAIN,madlabucsd:mb10,singlescreen,0,2.842289676310413,0.3798395604691926
madlabucsd,TRAIN,madlabucsd:mb11,singlescreen,0,2.5649493574615367,3.238278372143041
madlabucsd,TRAIN,madlabucsd:mb12,singlescreen,1,2.714363563158802,2.2926610117963526
madlabucsd,TRAIN,madlabucsd:mb13,singlescreen,0,1.5040785078867678,3.7012997518890365
madlabucsd,TRAIN,madlabucsd:mb15,singlescreen,0,1.9775472339984959,1.6393946937239035
madlabucsd,TRAIN,madlabucsd:mb16,singlescreen,0,2.7434173449395014,1.6703072101972882
minddevlabbicocca,ADS,minddevlabbicocca:mb04,singlescreen,1,7.381346221587069,16.842133972398734
minddevlabbicocca,ADS,minddevlabbicocca:mb05,singlescreen,0,9.47972799176446,16.977305690257865
minddevlabbicocca,ADS,minddevlabbicocca:mb06,singlescreen,0,8.967775058327526,17.20261651485659
minddevlabbicocca,ADS,minddevlabbicocca:mb07,singlescreen,0,9.40878131065002,17.140411317714953
minddevlabbicocca,ADS,minddevlabbicocca:mb08,singlescreen,0,8.994482713962773,17.133084676232492
minddevlabbicocca,ADS,minddevlabbicocca:mb09,singlescreen,0,8.856518497019858,16.860752532677225
minddevlabbicocca,ADS,minddevlabbicocca:mb10,singlescreen,0,9.389134882716201,17.168685987806317
minddevlabbicocca,ADS,minddevlabbicocca:mb11,singlescreen,0,8.90020817068681,16.59436505559868
minddevlabbicocca,ADS,minddevlabbicocca:mb12,singlescreen,0,8.298415097611668,15.273677041546954
minddevlabbicocca,ADS,minddevlabbicocca:mb13,singlescreen,0,8.993209955475347,16.988479885895266
minddevlabbicocca,ADS,minddevlabbicocca:mb14,singlescreen,0,8.521160312475368,17.14851419097109
minddevlabbicocca,ADS,minddevlabbicocca:mb15,singlescreen,0,8.82149267669145,16.850819771565487
minddevlabbicocca,ADS,minddevlabbicocca:mb16,singlescreen,0,8.763467160119301,16.700256117654003
minddevlabbicocca,ADS,minddevlabbicocca:mb17,singlescreen,0,8.432288684325794,16.471560508077076
minddevlabbicocca,ADS,minddevlabbicocca:mb18,singlescreen,0,8.196471264886256,14.44963471237471
minddevlabbicocca,ADS,minddevlabbicocca:mb19,singlescreen,0,8.89238807761722,17.076651478438436
minddevlabbicocca,IDS,minddevlabbicocca:mb04,singlescreen,1,6.823422138676321,15.152159092616577
minddevlabbicocca,IDS,minddevlabbicocca:mb05,singlescreen,0,9.50642764654073,17.222958918035598
minddevlabbicocca,IDS,minddevlabbicocca:mb06,singlescreen,0,8.9300972286214,16.91545640111342
minddevlabbicocca,IDS,minddevlabbicocca:mb07,singlescreen,0,9.352588352032079,17.387389425083928
minddevlabbicocca,IDS,minddevlabbicocca:mb08,singlescreen,0,8.984709354481573,16.75001298591005
minddevlabbicocca,IDS,minddevlabbicocca:mb09,singlescreen,0,9.145628502481319,17.064567126856975
minddevlabbicocca,IDS,minddevlabbicocca:mb10,singlescreen,0,9.200870675599758,17.86215033053486
minddevlabbicocca,IDS,minddevlabbicocca:mb11,singlescreen,0,9.030331139698097,17.390980691020232
minddevlabbicocca,IDS,minddevlabbicocca:mb12,singlescreen,0,8.540299180130713,15.54350400442644
minddevlabbicocca,IDS,minddevlabbicocca:mb13,singlescreen,0,8.872504706307865,17.07494134215915
minddevlabbicocca,IDS,minddevlabbicocca:mb14,singlescreen,0,8.508883764301354,16.965948750503255
minddevlabbicocca,IDS,minddevlabbicocca:mb15,singlescreen,0,8.992433087457218,17.434803962144684
minddevlabbicocca,IDS,minddevlabbicocca:mb16,singlescreen,0,8.733271845008325,16.93009078566191
minddevlabbicocca,IDS,minddevlabbicocca:mb17,singlescreen,0,8.580848510145358,16.7675944199165
minddevlabbicocca,IDS,minddevlabbicocca:mb18,singlescreen,0,8.591929537762251,16.432652697434676
minddevlabbicocca,IDS,minddevlabbicocca:mb19,singlescreen,0,9.347631874020609,17.16200657807906
minddevlabbicocca,TRAIN,minddevlabbicocca:mb04,singlescreen,1,9.799625913002037,4.276666119016055
minddevlabbicocca,TRAIN,minddevlabbicocca:mb05,singlescreen,0,9.667670277799424,13.451696620514797
minddevlabbicocca,TRAIN,minddevlabbicocca:mb06,singlescreen,0,9.449947649321057,17.784125301702115
minddevlabbicocca,TRAIN,minddevlabbicocca:mb07,singlescreen,0,9.800679332554447,2.8903717578961645
minddevlabbicocca,TRAIN,minddevlabbicocca:mb08,singlescreen,0,9.7721252343393,13.177593711470276
minddevlabbicocca,TRAIN,minddevlabbicocca:mb09,singlescreen,0,8.966738978759576,15.489495366500876
minddevlabbicocca,TRAIN,minddevlabbicocca:mb10,singlescreen,0,9.742115024492556,13.482000230556
minddevlabbicocca,TRAIN,minddevlabbicocca:mb11,singlescreen,0,9.793449447327191,10.488826780461768
minddevlabbicocca,TRAIN,minddevlabbicocca:mb12,singlescreen,0,9.534197659371236,11.051088398390887
minddevlabbicocca,TRAIN,minddevlabbicocca:mb13,singlescreen,0,9.691685690419666,8.045748524374098
minddevlabbicocca,TRAIN,minddevlabbicocca:mb14,singlescreen,0,9.692766521220475,13.47698140734515
minddevlabbicocca,TRAIN,minddevlabbicocca:mb15,singlescreen,0,9.409027282856401,17.881825981745727
minddevlabbicocca,TRAIN,minddevlabbicocca:mb16,singlescreen,0,9.534848465670873,16.573246553785143
minddevlabbicocca,TRAIN,minddevlabbicocca:mb17,singlescreen,0,9.800679332554447,4.584967478670572
minddevlabbicocca,TRAIN,minddevlabbicocca:mb18,singlescreen,0,9.728985344794305,13.802437982975746
minddevlabbicocca,TRAIN,minddevlabbicocca:mb19,singlescreen,0,9.723163998404846,14.640233219600226
musdevutm,ADS,musdevutm:mb01pilot,hpp,1,1.5829655921029855,1.5649742915137357
musdevutm,ADS,musdevutm:mb02pilot,hpp,1,1.6555339745770465,2.0434075987689466
musdevutm,ADS,musdevutm:mb03pilot,hpp,1,2.06899655725576,3.0067325401250526
musdevutm,ADS,musdevutm:mb04pilot,hpp,1,1.8731858345902503,2.5464630502490064
musdevutm,ADS,musdevutm:mb05pilot,hpp,1,2.0605644859101466,2.137867076688124
musdevutm,ADS,musdevutm:mb06,hpp,0,2.168782234954693,2.901679471936148
musdevutm,ADS,musdevutm:mb07,hpp,1,1.750300697934423,3.74094364170362
musdevutm,ADS,musdevutm:mb09,hpp,0,2.0278027928929427,2.941920697232729
musdevutm,ADS,musdevutm:mb10,hpp,0,1.9451241259343481,2.6562648959729116
musdevutm,ADS,musdevutm:mb11,hpp,0,1.36107270235927,0.01138040752302096
musdevutm,ADS,musdevutm:mb12,hpp,0,2.5129574385258753,3.5026840832458412
musdevutm,ADS,musdevutm:mb13,hpp,1,2.1113208118266864,3.0778442300635
musdevutm,ADS,musdevutm:mb14,hpp,0,1.6279406756650758,0.8217670234344195
musdevutm,ADS,musdevutm:mb15,hpp,1,2.206000768478656,3.503448578394077
musdevutm,ADS,musdevutm:mb16,hpp,0,1.8212778175769182,1.8649727444911448
musdevutm,ADS,musdevutm:mb17,hpp,1,1.3210088944212612,2.6910300228020265
musdevutm,ADS,musdevutm:mb18,hpp,1,2.7483814085395184,2.066796715098002
musdevutm,ADS,musdevutm:mb19,hpp,0,2.37965029537187,3.3091805782710333
musdevutm,ADS,musdevutm:mb20,hpp,0,2.2754451130418065,2.1282925118236764
musdevutm,ADS,musdevutm:mb21,hpp,0,2.269041235958698,2.7026285866272746
musdevutm,ADS,musdevutm:mb22,hpp,0,2.3646909701510896,2.9188816476075954
musdevutm,ADS,musdevutm:mb23,hpp,0,1.9810359510306874,2.1601769571780967
musdevutm,ADS,musdevutm:mb24,hpp,1,1.586637080725918,2.0305352520180997
musdevutm,ADS,musdevutm:mb25,hpp,0,2.3080078631624352,3.0140182181800315
musdevutm,ADS,musdevutm:mb26,hpp,0,1.7717480701405615,2.316288723237257
musdevutm,ADS,musdevutm:mb27,hpp,0,1.8780327266522276,2.957323969949545
musdevutm,ADS,musdevutm:mb28,hpp,0,2.2251099197146345,3.3678409030820164
musdevutm,ADS,musdevutm:mb29,hpp,1,2.049368857423543,3.3646388847121464
musdevutm,ADS,musdevutm:mb30,hpp,1,1.8462476545121247,2.464716017227513
musdevutm,ADS,musdevutm:mb31,hpp,0,2.247812067146754,2.049966422722462
musdevutm,ADS,musdevutm:mb32,hpp,0,1.9183370525659338,2.981332578614322
musdevutm,ADS,musdevutm:mb33,hpp,0,2.2094550349962385,2.7542043452688447
musdevutm,ADS,musdevutm:mb34,hpp,1,1.712046072405113,0.20923628247855447
musdevutm,ADS,musdevutm:mb35,hpp,0,1.8262414080021114,2.0060933193046853
musdevutm,ADS,musdevutm:mb36,hpp,0,2.081720193579582,3.3274621784829836
musdevutm,ADS,musdevutm:mb37,hpp,0,2.4238066545828714,3.2489937467787553
musdevutm,IDS,musdevutm:mb01pilot,hpp,1,1.6510595871249196,1.8529777075364386
musdevutm,IDS,musdevutm:mb02pilot,hpp,1,1.72561966672351,3.1738358160677205
musdevutm,IDS,musdevutm:mb03pilot,hpp,1,2.2176805859036017,2.7369341385956267
musdevutm,IDS,musdevutm:mb04pilot,hpp,1,2.266634028708387,3.464588284157824
musdevutm,IDS,musdevutm:mb05pilot,hpp,1,1.8026004924059298,1.023904295512144
musdevutm,IDS,musdevutm:mb06,hpp,0,2.259312180760579,2.8489370591766296
musdevutm,IDS,musdevutm:mb07,hpp,1,2.2600602605790447,3.080393790394695
musdevutm,IDS,musdevutm:mb09,hpp,0,1.698935778878392,2.106927164382199
musdevutm,IDS,musdevutm:mb10,hpp,0,2.0699750000317962,2.8210941849587305
musdevutm,IDS,musdevutm:mb11,hpp,0,1.8910013038777043,2.363467940290941
musdevutm,IDS,musdevutm:mb12,hpp,0,2.668598794674615,2.933009987776271
musdevutm,IDS,musdevutm:mb13,hpp,1,2.019536712833609,2.400853489926004
musdevutm,IDS,musdevutm:mb14,hpp,0,1.6692151164699611,2.142425596331592
musdevutm,IDS,musdevutm:mb15,hpp,1,1.4128551462878765,-0.39830480437734067
musdevutm,IDS,musdevutm:mb16,hpp,0,2.2032480663137792,3.167542119889717
musdevutm,IDS,musdevutm:mb17,hpp,1,1.3610192872652198,1.070128779980066
musdevutm,IDS,musdevutm:mb18,hpp,1,2.846206991175119,-0.9802612365858292
musdevutm,IDS,musdevutm:mb19,hpp,0,2.171935258974586,3.017497228427075
musdevutm,IDS,musdevutm:mb20,hpp,0,2.3940013376273255,3.2751749424760113
musdevutm,IDS,musdevutm:mb21,hpp,0,2.164098586904118,3.339436923211974
musdevutm,IDS,musdevutm:mb22,hpp,0,2.203413718362031,3.225371419171994
musdevutm,IDS,musdevutm:mb23,hpp,0,1.948798829939221,2.690964550052457
musdevutm,IDS,musdevutm:mb24,hpp,1,2.007638603201331,2.9440174993788686
musdevutm,IDS,musdevutm:mb25,hpp,0,2.310950009325673,2.8531793621885897
musdevutm,IDS,musdevutm:mb26,hpp,0,2.0002461311986313,2.657456640540576
musdevutm,IDS,musdevutm:mb27,hpp,0,2.1107130753882406,2.566892006384547
musdevutm,IDS,musdevutm:mb28,hpp,0,1.8212575900168668,2.890973258506015
musdevutm,IDS,musdevutm:mb29,hpp,1,2.014836351653277,2.4914985657671287
musdevutm,IDS,musdevutm:mb30,hpp,1,2.162583836271207,3.040494094469987
musdevutm,IDS,musdevutm:mb31,hpp,0,2.457888679397609,1.5025513718812356
musdevutm,IDS,musdevutm:mb32,hpp,0,2.0524235712894443,2.4951495769160403
musdevutm,IDS,musdevutm:mb33,hpp,0,2.420512562663779,3.7218375273269673
musdevutm,IDS,musdevutm:mb34,hpp,1,1.8143156549414177,2.8511207911900116
musdevutm,IDS,musdevutm:mb35,hpp,0,2.255008567067699,2.788809538748325
musdevutm,IDS,musdevutm:mb36,hpp,0,2.1259970680478517,2.7384482396208973
musdevutm,IDS,musdevutm:mb37,hpp,0,2.036746048464717,3.357241980542683
musdevutm,TRAIN,musdevutm:mb01pilot,hpp,1,2.584789691437459,3.248615756335924
musdevutm,TRAIN,musdevutm:mb02pilot,hpp,1,1.9597426093649892,1.3044367262118521
musdevutm,TRAIN,musdevutm:mb03pilot,hpp,1,2.149433913499871,4.231493121670463
musdevutm,TRAIN,musdevutm:mb04pilot,hpp,1,2.841589927025344,0.38451245979122917
musdevutm,TRAIN,musdevutm:mb05pilot,hpp,1,2.571199018353013,2.9433310235049217
musdevutm,TRAIN,musdevutm:mb06,hpp,0,2.340843805111136,-1.8456540387368363
musdevutm,TRAIN,musdevutm:mb07,hpp,1,1.8434027023798933,1.5825188230828364
musdevutm,TRAIN,musdevutm:mb09,hpp,0,1.5432981099295553,1.7731391826914862
musdevutm,TRAIN,musdevutm:mb10,hpp,0,2.319540533643459,3.9148210472555607
musdevutm,TRAIN,musdevutm:mb11,hpp,0,2.230551890094214,3.7220825302456926
musdevutm,TRAIN,musdevutm:mb12,hpp,0,2.812079831525041,0.3144548370981085
musdevutm,TRAIN,musdevutm:mb13,hpp,1,1.9597426093649892,3.2480583427314245
musdevutm,TRAIN,musdevutm:mb14,hpp,0,1.5007384955107594,0.2543460504891952
musdevutm,TRAIN,musdevutm:mb15,hpp,1,2.1567497447705013,1.4799322343077352
musdevutm,TRAIN,musdevutm:mb16,hpp,0,2.1328638181758297,-0.30201361347199374
musdevutm,TRAIN,musdevutm:mb17,hpp,1,2.019558832078459,1.0054445455398089
musdevutm,TRAIN,musdevutm:mb18,hpp,1,2.537182794353371,3.645417310799305
musdevutm,TRAIN,musdevutm:mb19,hpp,0,2.411798177967362,4.404492770503361
musdevutm,TRAIN,musdevutm:mb20,hpp,0,2.7812077217199365,1.3610853933661335
musdevutm,TRAIN,musdevutm:mb21,hpp,0,2.0758726808652828,3.746346448810137
musdevutm,TRAIN,musdevutm:mb22,hpp,0,2.8190547591451214,1.1217563858539552
musdevutm,TRAIN,musdevutm:mb23,hpp,0,2.610290356651293,2.959174611330829
musdevutm,TRAIN,musdevutm:mb24,hpp,1,1.8272070474108553,2.9742544934725075
musdevutm,TRAIN,musdevutm:mb25,hpp,0,2.334035309267293,0.009574517669981013
musdevutm,TRAIN,musdevutm:mb26,hpp,0,2.319491373060405,3.1409921398270577
musdevutm,TRAIN,musdevutm:mb27,hpp,0,2.5841862138798244,3.2613935775774747
musdevutm,TRAIN,musdevutm:mb28,hpp,0,2.8795635591795614,-2.5918083524646534
musdevutm,TRAIN,musdevutm:mb29,hpp,1,2.785474098067014,1.8603697675432225
musdevutm,TRAIN,musdevutm:mb30,hpp,1,2.013301739175291,0.5608675755508552
musdevutm,TRAIN,musdevutm:mb31,hpp,0,2.425643080485899,1.2093962209788547
musdevutm,TRAIN,musdevutm:mb32,hpp,0,2.3667798050360425,2.943655619789007
musdevutm,TRAIN,musdevutm:mb33,hpp,0,2.5859578938577283,2.1072473520178194
musdevutm,TRAIN,musdevutm:mb34,hpp,1,2.8403057802226805,0.5111083837856086
musdevutm,TRAIN,musdevutm:mb35,hpp,0,2.3393508721843688,3.5246107741069603
musdevutm,TRAIN,musdevutm:mb36,hpp,0,2.8903717578961645,-24.740649358032382
musdevutm,TRAIN,musdevutm:mb37,hpp,0,2.5178980651930667,2.226407095199443
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb001,eyetracking,0,1.3699108818693666,-1.9629037254318835
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb003,eyetracking,0,,
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb004,eyetracking,0,,
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb005,eyetracking,0,,
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb006,eyetracking,0,2.2446028104556985,2.6506564654586104
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb008,eyetracking,0,2.072962263082078,1.736306071609728
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb013,eyetracking,0,0.9092661169371906,0.40294526931269736
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb014,eyetracking,0,,
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb020,eyetracking,0,1.9752955659474853,3.223108497315517
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb026,eyetracking,0,1.2499017362143359,1.6306233367270804
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb027,eyetracking,0,2.1972245773362196,2.0277358815794764
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb028,eyetracking,0,1.3326957800206538,2.1268172280558995
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb031,eyetracking,0,1.1470055486846829,1.8790350226295474
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb032,eyetracking,0,1.5021708185056926,1.9955952802930967
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:mb035,singlescreen,0,2.3686068885360427,2.139110244566445
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb002,eyetracking,0,0.7545558086885887,-0.09207873986812758
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb007,eyetracking,0,1.8547342683894434,2.492470826278303
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb008,eyetracking,0,1.2556160374777745,1.7008435095702645
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb018,eyetracking,0,0.9416799658789745,0.3909572009147316
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb025,eyetracking,0,-0.46468446776813566,-1.0648584145628905
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb027,eyetracking,0,2.038619547159581,
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb033,eyetracking,0,1.9432876657308884,3.2131561654242176
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb035,eyetracking,0,-0.29213642280116114,-4.471222213478352
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb037,eyetracking,0,0.9082585601768908,-0.04510197391241984
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb038,singlescreen,0,1.9058319254879028,3.7690310020180062
nusinfantlanguagecentre,ADS,nusinfantlanguagecentre:yb039,singlescreen,0,2.0402458282140596,1.8466883492389792
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb001,eyetracking,0,2.2622837962205202,2.4975307955492525
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb003,eyetracking,0,,
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb004,eyetracking,0,,
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb005,eyetracking,0,,
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb006,eyetracking,0,1.4694092678303972,0.7325762053481844
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb008,eyetracking,0,1.86175184104809,2.9214111248336057
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb013,eyetracking,0,1.3480731482996928,0.6141580843095735
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb014,eyetracking,0,,
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb020,eyetracking,0,1.6496197020669323,3.1105025213511386
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb026,eyetracking,0,1.8744360678009286,2.342535393413653
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb027,eyetracking,0,2.4217005738842077,2.9327681314786727
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb028,eyetracking,0,1.6472840549242151,2.088891393707578
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb031,eyetracking,0,2.006601995502878,3.59982061887509
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb032,eyetracking,0,1.6422277352570913,1.8133295967558263
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:mb035,singlescreen,0,2.3789672629128518,2.3829528577209236
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb002,eyetracking,0,0.8437200390393197,0.15355049975522603
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb007,eyetracking,0,2.1224112282575502,2.4765778651250447
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb008,eyetracking,0,0.8801452852378018,0.5110331022408435
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb018,eyetracking,0,0.9913982043609606,0.6075184835912103
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb025,eyetracking,0,0.33408844526593656,0.4660165246307781
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb027,eyetracking,0,-0.5108256237659907,
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb033,eyetracking,0,1.890598767895616,3.178014940702864
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb035,eyetracking,0,0.11926342082681776,-1.4677936846990272
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb037,eyetracking,0,0.03198304585305074,0.1471188716548125
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb038,singlescreen,0,1.425515074273172,
nusinfantlanguagecentre,IDS,nusinfantlanguagecentre:yb039,singlescreen,0,2.035825468784133,1.1637904861215362
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb001,eyetracking,0,2.248128907197987,0.32048802417695854
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb003,eyetracking,0,,
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb004,eyetracking,0,,
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb005,eyetracking,0,,
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb006,eyetracking,0,2.2273226084934987,2.3016296366910094
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb008,eyetracking,0,2.4769584799388262,-1.4941023137541936
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb013,eyetracking,0,2.0451088625993306,3.1288985995498
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb014,eyetracking,0,0.5653138090500605,0.8470692628322019
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb020,eyetracking,0,2.481567748522486,3.0504571732432377
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb026,eyetracking,0,2.063058062429312,-1.190069899156946
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb027,eyetracking,0,2.3636801923538564,4.054802997601492
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb028,eyetracking,0,2.631888840136646,-0.9488139235797174
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb031,eyetracking,0,2.7170099424736818,2.481237426413615
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb032,eyetracking,0,1.128171090909654,1.5952984192803785
nusinfantlanguagecentre,TRAIN,nusinfantlanguagecentre:mb035,singlescreen,0,2.604170070614818,1.8123787564307907
